eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.00E+11,1999,10,25,,0,,217,United States,1,North America,California,Davis,38.538232,-121.761712,1,0,,"10/25/1999: Three researchers at the University of California-Davis in Davis, California in the United States, received booby-trapped letters containing razor blades.   There were no injuries in the incidents. These letters were part of an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests.  A communiqué claiming the incident was posted on both The Justice Department's  website as well as that of the Animal Liberation Front (ALF). Not all of the letters, which also contained diagrams of simple homemade bombs and threats demanding the researchers release the animals and leave the vivisection industry, were confirmed or reported by researchers.  The letters were postmarked from Las Vegas, Nevada and allegedly sent out on October 25.",1,1,1,0,,,1,0,0,8,Unarmed Assault,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,at the University of California-Davis,three researchers at the University of California-Davis,217,United States,,,,,,,,,,,,,,,,,The Justice Department,,,,,,The group wanted an end to the vivisection industry and the cessation of the use of primates for lab testing and research,0,,,0,-99,-99,1,7,"Posted to website, blog, etc.",,,,,,,,12,Other,,,,,,,,,,,,,,,letters in envelopes rigged with utility razor blades affixed to index cards,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"This was one in a series of 11 incidents (102599a-k) which constituted an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests. The letters were postmarked from Las Vegas, Nevada with no return addresses and were placed in white envelopes with razor blades inside.  Not all of the letters were confirmed.  The Justice Department is an animal rights group, much like the Animal Liberation Front (ALF).  The group was also active in Canada and England (where it was initially based).  The Justice Department also committed a razor blade campaign in August 1999 against the fur industry. Though most sources state that 80 letters were sent out, the group claimed it was over 80 letters, and some sources note as many as 87 letters.","Alison Schneider, ""Animal-Rights Group Sends Booby-Trapped Letters to Dozens of Researchers, The Chronicle of Higher Education, November 5, 1999.","""UAB, Other Schools Get Terror Mail,"" Birmingham News, October 28, 1999.","""Animal Rights Group Mails Razor Blades To Medical Researchers, Says Foundation for Biomedical Research; Group Warns of Wave of Violence If Primate Research Is Not Halted,"" PR Newswire, October 25, 1999.",Eco Project 2010,0,1,0,1,"199910250006, 199910250004, 199910250005, 199910250007, 199910250008, 199910250009, 199910260006, 199910260007, 199910270005, 199910270006, 199910270007"
2.00E+11,1999,10,25,,0,,217,United States,1,North America,Minnesota,Minneapolis,44.97399,-93.227728,1,0,,"10/25/1999: An unknown number of researchers at the University of Minnesota in Minneapolis, Minnesota in the United States, received booby-trapped letters containing razor blades, as part of  an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests.  A communiqué claiming the incident was posted on both The Justice Department's  website as well as that of the Animal Liberation Front (ALF). Not all of the letters, which also contained diagrams of simple homemade bombs and threats demanding the researchers release the animals and leave the vivisection industry, were confirmed or reported by researchers.  The letters were postmarked from Las Vegas, Nevada and allegedly sent out on October 25.",1,1,1,0,,,1,0,0,8,Unarmed Assault,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,"at the University of Minnesota in Minneapolis, MN","some researchers at the University of Minnesota in Minneapolis, MN",217,United States,,,,,,,,,,,,,,,,,The Justice Department,,,,,,The group wanted an end to the vivisection industry and the cessation of the use of primates for lab testing and research,0,,,0,-99,-99,1,7,"Posted to website, blog, etc.",,,,,,,,12,Other,,,,,,,,,,,,,,,letters in envelopes rigged with utility razor blades affixed to index cards,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"This was one in a series of 11 incidents (102599a-k) which constituted an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests. The letters were postmarked from Las Vegas, Nevada with no return addresses and were placed in white envelopes with razor blades inside.  Not all of the letters were confirmed.  The Justice Department is an animal rights group, much like the Animal Liberation Front (ALF).  The group was also active in Canada and England (where it was initially based).  The Justice Department also committed a razor blade campaign in August 1999 against the fur industry. Though most sources state that 80 letters were sent out, the group claimed it was over 80 letters, and some sources note as many as 87 letters.","Will Woodward, ""On Campus, Animal Rights vs. Animal Research; U. of Minnesota Emerges as Focal Point After Raid on Labs, Violent Threats,"" Washington Post, November 5, 1999.","Alexis Chiu, ""Animal rights extremists suspected of targeting scientists across U.S., Associated Press State & Local Wire, October 28, 1999.","""Animal Rights Group Mails Razor Blades To Medical Researchers, Says Foundation for Biomedical Research; Group Warns of Wave of Violence If Primate Research Is Not Halted,"" PR Newswire, October 25, 1999.",Eco Project 2010,0,1,0,1,"199910250007, 199910250004, 199910250005, 199910250006, 199910250008, 199910250009, 199910260006, 199910260007, 199910270005, 199910270006, 199910270007"
2.00E+11,1999,10,25,,0,,217,United States,1,North America,Oregon,Portland,45.499045,-122.685942,1,0,,"10/25/1999: Four researchers at the Oregon Health Sciences University in Portland, Oregon in the United States, received booby-trapped letters containing razor blades.  One of those researchers was Dr. Don P. Wolf, a senior scientist, who turned the letter over to authorities. There were no injuries in the incidents. These letters were part of an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests.  A communiqué claiming the incident was posted on both The Justice Department's  website as well as that of the Animal Liberation Front (ALF). Not all of the letters, which also contained diagrams of simple homemade bombs and threats demanding the researchers release the animals and leave the vivisection industry, were confirmed or reported by researchers.  The letters were postmarked from Las Vegas, Nevada and allegedly sent out on October 25.",1,1,1,0,,,1,0,0,8,Unarmed Assault,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,"at the Oregon Health Sciences University in Portland, OR","Dr. Don P. Wolf, senior scientist and three other researchers at the Oregon Health Sciences University in Portland, OR",217,United States,,,,,,,,,,,,,,,,,The Justice Department,,,,,,The group wanted an end to the vivisection industry and the cessation of the use of primates for lab testing and research,0,,,0,-99,-99,1,7,"Posted to website, blog, etc.",,,,,,,,12,Other,,,,,,,,,,,,,,,letters in envelopes rigged with utility razor blades affixed to index cards,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"This was one in a series of 11 incidents (102599a-k) which constituted an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests. The letters were postmarked from Las Vegas, Nevada with no return addresses and were placed in white envelopes with razor blades inside.  Not all of the letters were confirmed.  The Justice Department is an animal rights group, much like the Animal Liberation Front (ALF).  The group was also active in Canada and England (where it was initially based).  The Justice Department also committed a razor blade campaign in August 1999 against the fur industry. Though most sources state that 80 letters were sent out, the group claimed it was over 80 letters, and some sources note as many as 87 letters.","""FBI investigating threatening letters from Las Vegas to university researchers,"" Associated Press State & Local Wire, October 29, 1999.","""Six UW researchers receive booby-trapped letters,"" Associated Press State & Local Wire, October 28, 1999.","""Animal Rights Group Mails Razor Blades To Medical Researchers, Says Foundation for Biomedical Research; Group Warns of Wave of Violence If Primate Research Is Not Halted,"" PR Newswire, October 25, 1999.",Eco Project 2010,0,1,0,1,"199910250008, 199910250004, 199910250005, 199910250006, 199910250007, 199910250009, 199910260006, 199910260007, 199910270005, 199910270006, 199910270007"
2.00E+11,1999,10,25,,0,,217,United States,1,North America,Michigan,Ann Arbor,42.278044,-83.738224,1,0,,"10/25/1999: An unknown number of researchers at the University of Michigan in Ann Arbor, Michigan in the United States, received booby-trapped letters containing razor blades, as part of  an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests.  A communiqué claiming the incident was posted on both The Justice Department's  website as well as that of the Animal Liberation Front (ALF). Not all of the letters, which also contained diagrams of simple homemade bombs and threats demanding the researchers release the animals and leave the vivisection industry, were confirmed or reported by researchers.  The letters were postmarked from Las Vegas, Nevada and allegedly sent out on October 25.",1,1,1,0,,,1,0,0,8,Unarmed Assault,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,"at the University of Michigan in Ann Arbor, MI","some researchers at the University of Michigan in Ann Arbor, MI",217,United States,,,,,,,,,,,,,,,,,The Justice Department,,,,,,The group wanted an end to the vivisection industry and the cessation of the use of primates for lab testing and research,0,,,0,-99,-99,1,7,"Posted to website, blog, etc.",,,,,,,,12,Other,,,,,,,,,,,,,,,letters in envelopes rigged with utility razor blades affixed to index cards,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"This was one in a series of 11 incidents (102599a-k) which constituted an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests. The letters were postmarked from Las Vegas, Nevada with no return addresses and were placed in white envelopes with razor blades inside.  Not all of the letters were confirmed.  The Justice Department is an animal rights group, much like the Animal Liberation Front (ALF).  The group was also active in Canada and England (where it was initially based).  The Justice Department also committed a razor blade campaign in August 1999 against the fur industry. Though most sources state that 80 letters were sent out, the group claimed it was over 80 letters, and some sources note as many as 87 letters.","""FBI investigating threatening letters from Las Vegas to university researchers,"" Associated Press State & Local Wire, October 29, 1999.","Alison Schneider, ""Animal-Rights Group Sends Booby-Trapped Letters to Dozens of Researchers, The Chronicle of Higher Education, November 5, 1999.","""Animal Rights Group Mails Razor Blades To Medical Researchers, Says Foundation for Biomedical Research; Group Warns of Wave of Violence If Primate Research Is Not Halted,"" PR Newswire, October 25, 1999.",Eco Project 2010,0,1,0,1,"199910250009, 199910250004, 199910250005, 199910250006, 199910250007, 199910250008, 199910260006, 199910260007, 199910270005, 199910270006, 199910270007"
2.00E+11,1999,10,26,,0,,217,United States,1,North America,Massachusetts,Cambridge,42.377003,-71.11666,1,0,,"10/26/1999: Six scientists at Harvard University in Cambridge, Massachusetts  in the United States, received booby-trapped letters in envelopes lined with razor blades.  Only one letter was opened, but there were no injuries in the incident.  These letters were part of an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests.  A communique claiming the incident was posted on both The Justice Department's  website as well as that of the Animal Liberation Front (ALF).  In all, the communique listed twelve Harvard researchers as targets.  Five of the targets that did receive the letters worked at the Harvard-owned New England Regional Primate Research Center in Southboro, Massachusetts.  Not all of the letters, which also contained diagrams of simple homemade bombs and threats demanding the researchers release the animals and leave the vivisection industry, were confirmed or reported by researchers.  The letters were postmarked from Las Vegas, Nevada and allegedly sent out on October 25.",1,1,1,0,,,1,0,0,8,Unarmed Assault,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,Harvard University,six research scientists at Harvard University in Massachusetts,217,United States,,,,,,,,,,,,,,,,,The Justice Department,,,,,,The group wanted an end to the vivisection industry and the cessation of the use of primates for lab testing and research,0,,,0,-99,-99,1,7,"Posted to website, blog, etc.",,,,,,,,12,Other,,,,,,,,,,,,,,,letters in envelopes rigged with utility razor blades affixed to index cards,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"This was one in a series of 11 incidents (102599a-k) which constituted an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests. The letters were postmarked from Las Vegas, Nevada with no return addresses and were placed in white envelopes with razor blades inside.  Not all of the letters were confirmed.  The Justice Department is an animal rights group, much like the Animal Liberation Front (ALF).  The group was also active in Canada and England (where it was initially based).  The Justice Department also committed a razor blade campaign in August 1999 against the fur industry.","""Animal rights extremists target Harvard scientists and others,"" Associated Press, October 27, 1999.","""UAB, Other Schools Get Terror Mail,"" Birmingham News, October 28, 1999.","""Animal Rights Group Mails Razor Blades To Medical Researchers, Says Foundation for Biomedical Research; Group Warns of Wave of Violence If Primate Research Is Not Halted,"" PR Newswire, October 25, 1999.",Eco Project 2010,0,1,0,1,"199910260006, 199910250004, 199910250005, 199910250006, 199910250007, 199910250008, 199910250009, 199910260007, 199910270005, 199910270006, 199910270007"
2.00E+11,1999,10,26,,0,,217,United States,1,North America,Alabama,Birmingham,33.496462,-86.809515,1,0,,"10/26/1999: Two primate researchers, Patricia Fultz and Jiri Mestecky, working at the University of Alabama at Birmingham in the United States, received booby-trapped letters containing razor blades, at their campus offices.  There were no injuries in the incident.  The letters were part of an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests.  A communiqué claiming the incident was posted on both The Justice Department's  website as well as that of the Animal Liberation Front (ALF).  Not all of the letters, which also contained diagrams of simple homemade bombs and threats demanding the researchers release the animals and leave the vivisection industry, were confirmed or reported by researchers.  The letters were postmarked from Las Vegas, Nevada and allegedly sent out on October 25.",1,1,1,0,,,1,0,0,8,Unarmed Assault,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,at the University of Alabama at Birmingham,"two primate researchers, Patricia Fultz and Jiri Mestecky, at the University of Alabama at Birmingham",217,United States,,,,,,,,,,,,,,,,,The Justice Department,,,,,,The group wanted an end to the vivisection industry and the cessation of the use of primates for lab testing and research,0,,,0,-99,-99,1,7,"Posted to website, blog, etc.",,,,,,,,12,Other,,,,,,,,,,,,,,,letters in envelopes rigged with utility razor blades affixed to index cards,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"This was one in a series of 11 incidents (102599a-k) which constituted an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests. The letters were postmarked from Las Vegas, Nevada with no return addresses and were placed in white envelopes with razor blades inside.  Not all of the letters were confirmed.  The Justice Department is an animal rights group, much like the Animal Liberation Front (ALF).  The group was also active in Canada and England (where it was initially based).  The Justice Department also committed a razor blade campaign in August 1999 against the fur industry. Though most sources state that 80 letters were sent out, the group claimed it was over 80 letters, and some sources note as many as 87 letters.","""UAB, Other Schools Get Terror Mail,"" Birmingham News, October 28, 1999.","Alexis Chiu, ""Animal rights extremists suspected of targeting scientists across U.S., Associated Press State & Local Wire, October 28, 1999.","""Animal Rights Group Mails Razor Blades To Medical Researchers, Says Foundation for Biomedical Research; Group Warns of Wave of Violence If Primate Research Is Not Halted,"" PR Newswire, October 25, 1999.",Eco Project 2010,0,1,0,1,"199910260007, 199910250004, 199910250005, 199910250006, 199910250007, 199910250008, 199910250009, 199910260006, 199910270005, 199910270006, 199910270007"
2.00E+11,1999,10,27,,0,,217,United States,1,North America,Georgia,Atlanta,33.748315,-84.391109,1,0,The incident occurred at the Woodruff Health Sciences Center at Emory University,"10/27/1999: Six booby-trapped letters laced with razor blades ( similar to those sent to Harvard University researchers)were intercepted at the Yerkes Regional Primate Research Center housed at the Woodruff Health Sciences Center at Emory University in Atlanta, Georgia in the United States. There were no injuries in the incident.  These letters were part of an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests.  A communiqué claiming the incident was posted on both The Justice Department's  website as well as that of the Animal Liberation Front (ALF).  Not all of the letters, which also contained diagrams of simple homemade bombs and threats demanding the researchers release the animals and leave the vivisection industry, were confirmed or reported by researchers.  The letters were postmarked from Las Vegas, Nevada and sent out on October 25.",1,1,1,0,,,1,0,0,8,Unarmed Assault,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,Yerkes Regional Primate Research Center at Emory University,"six researchers at Yerkes Regional Primate Research Center at Emory University in Atlanta, GA",217,United States,,,,,,,,,,,,,,,,,The Justice Department,,,,,,The group wanted an end to the vivisection industry and the cessation of the use of primates for lab testing and research,0,,,0,-99,-99,1,7,"Posted to website, blog, etc.",,,,,,,,12,Other,,,,,,,,,,,,,,,letters in envelopes rigged with utility razor blades affixed to index cards,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"This was one in a series of 11 incidents (102599a-k) which constituted an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests. The letters were postmarked from Las Vegas, Nevada with no return addresses and were placed in white envelopes with razor blades inside.  Not all of the letters were confirmed.  The Justice Department is an animal rights group, much like the Animal Liberation Front (ALF).  The group was also active in Canada and England (where it was initially based).  The Justice Department also committed a razor blade campaign in August 1999 against the fur industry. Though most sources state that 80 letters were sent out, the group claimed it was over 80 letters, and some sources note as many as 87 letters.","""Six pieces of booby-trapped mail intercepted at Emory animal research center,"" Associated Press State & Local Wire, October 27, 1999.","""UAB, Other Schools Get Terror Mail,"" Birmingham News, October 28, 1999.","""Animal Rights Group Mails Razor Blades To Medical Researchers, Says Foundation for Biomedical Research; Group Warns of Wave of Violence If Primate Research Is Not Halted,"" PR Newswire, October 25, 1999.",Eco Project 2010,0,1,0,1,"199910270005, 199910250004, 199910250005, 199910250006, 199910250007, 199910250008, 199910250009, 199910260006, 199910260007, 199910270006, 199910270007"
2.00E+11,1999,10,27,,0,,217,United States,1,North America,Wisconsin,Madison,43.076592,-89.412488,1,0,,"10/27/1999: Four researchers, working with primates at the Wisconsin National Primate Research Center, at the University of Wisconsin in Madison, Wisconsin in the United States, received booby-trapped letters in envelopes containing razor blades.  There were no injuries in the incident.  These letters were part of an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests.  A communiqué claiming the incident was posted on both The Justice Department's  website as well as that of the Animal Liberation Front (ALF).  The communiqué listed eight researchers from the University of Wisconsin, but only four letters had been found.  Not all of the letters, which also contained diagrams of simple homemade bombs and threats demanding the researchers release the animals and leave the vivisection industry, were confirmed or reported by researchers.  The letters were postmarked from Las Vegas, Nevada and were allegedly sent out on October 25.",1,1,1,0,,,1,0,0,8,Unarmed Assault,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,at the Wisconsin National Primate Research Center at the University of Wisconsin-Madison,four research scientists at the Wisconsin National Primate Research Center at the University of Wisconsin-Madison,217,United States,,,,,,,,,,,,,,,,,The Justice Department,,,,,,The group wanted an end to the vivisection industry and the cessation of the use of primates for lab testing and research,0,,,0,-99,-99,1,7,"Posted to website, blog, etc.",,,,,,,,12,Other,,,,,,,,,,,,,,,letters in envelopes rigged with utility razor blades affixed to index cards,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"This was one in a series of 11 incidents (102599a-k) which constituted an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests. The letters were postmarked from Las Vegas, Nevada with no return addresses and were placed in white envelopes with razor blades inside.  Not all of the letters were confirmed.  The Justice Department is an animal rights group, much like the Animal Liberation Front (ALF).  The group was also active in Canada and England (where it was initially based).  The Justice Department also committed a razor blade campaign in August 1999 against the fur industry. Though most sources state that 80 letters were sent out, the group claimed it was over 80 letters, and some sources note as many as 87 letters.","Sarah Wyatt, ""UW primate scientists get booby-trapped letters from animal rights group,"" Associated Press State & Local Wire, October 27, 1999.","Alison Schneider, ""Animal-Rights Group Sends Booby-Trapped Letters to Dozens of Researchers, The Chronicle of Higher Education, November 5, 1999.","""Animal Rights Group Mails Razor Blades To Medical Researchers, Says Foundation for Biomedical Research; Group Warns of Wave of Violence If Primate Research Is Not Halted,"" PR Newswire, October 25, 1999.",Eco Project 2010,0,1,0,1,"199910270006, 199910250004, 199910250005, 199910250006, 199910250007, 199910250008, 199910250009, 199910260006, 199910260007, 199910270005, 199910270007"
2.00E+11,1999,10,27,,0,,217,United States,1,North America,Washington,Seattle,47.655335,-122.30352,1,0,,"10/27/1999: Six University of Washington (UW) scientists in Seattle, Washington in the United States, received booby-trapped letters in envelopes containing razor blades.  One was received by a pharmacy professor. These letters were part of an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests.  A communiqué claiming the incident was posted on both The Justice Department's  website as well as that of the Animal Liberation Front (ALF).  In all, the communiqué listed seventeen UW researchers as targets.  Not all of the letters, which also contained diagrams of simple homemade bombs and threats demanding the researchers release the animals and leave the vivisection industry, were confirmed or reported by researchers.  The letters were postmarked from Las Vegas, Nevada and allegedly sent out on October 25.",1,1,1,0,,,1,0,0,8,Unarmed Assault,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,"at the University of Washington in Seattle, WA","six researchers at the University of Washington in Seattle, WA",217,United States,,,,,,,,,,,,,,,,,The Justice Department,,,,,,The group wanted an end to the vivisection industry and the cessation of the use of primates for lab testing and research,0,,,0,-99,-99,1,7,"Posted to website, blog, etc.",,,,,,,,12,Other,,,,,,,,,,,,,,,letters in envelopes rigged with utility razor blades affixed to index cards,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"This was one in a series of 11 incidents (102599a-k) which constituted an 80-letter razor-blade campaign, claimed by the animal rights group, The Justice Department.  The group targeted scientists, many specifically from Regional Primate Centers across America, who were conducting AIDS and cancer-related research on non-human primates, and the group was against the use of primates for laboratory tests. The letters were postmarked from Las Vegas, Nevada with no return addresses and were placed in white envelopes with razor blades inside.  Not all of the letters were confirmed.  The Justice Department is an animal rights group, much like the Animal Liberation Front (ALF).  The group was also active in Canada and England (where it was initially based).  The Justice Department also committed a razor blade campaign in August 1999 against the fur industry. Though most sources state that 80 letters were sent out, the group claimed it was over 80 letters, and some sources note as many as 87 letters.","""Six UW researchers receive booby-trapped letters,"" Associated Press State & Local Wire, October 28, 1999.","Alexis Chiu, ""Animal rights extremists suspected of targeting scientists across U.S., Associated Press State & Local Wire, October 28, 1999.","""Animal Rights Group Mails Razor Blades To Medical Researchers, Says Foundation for Biomedical Research; Group Warns of Wave of Violence If Primate Research Is Not Halted,"" PR Newswire, October 25, 1999.",Eco Project 2010,0,1,0,1,"199910270007, 199910250004, 199910250005, 199910250006, 199910250007, 199910250008, 199910250009, 199910260006, 199910260007, 199910270005, 199910270006"
2.00E+11,1999,11,1,,0,,217,United States,1,North America,Washington,Seattle,47.60356,-122.329439,1,0,,"11/01/1999: Three incendiary devices were thrown through the window of a Gap clothing store in Seattle, Washington in the United States. An encircled ""A"" was spray painted around the store building, a symbol which was used by the Animal Liberation Front (ALF).  The FBI suspected that ALF was responsible.  There were no casualties in the incident, and the damage was minimal.  Literature found at the scene expressed opposition to Gap and the World Trade Organization, which was scheduled to have a meeting in Seattle that month.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,Gap,"Gap clothing store in Seattle, WA",217,United States,,,,,,,,,,,,,,,,,Animal Liberation Front (ALF),,,,,,In opposition of Gap and the World Trade Organization.,1,,,0,-99,-99,1,5,Note left at scene,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,incendiaries,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,little damage,0,,,,,,,0,,,,,,,,,,"FBI, ""Terrorism in the United States: 1999,"" Counterterrosism Threat Assessment and Warning Unit, Counterterrorism Division, FBI, DOJ, 1999.","""Wave Of Eco-Terrorism Mocks Ideal Of Free Speech,"" Tampa Tribune, July 18, 2003.",,Eco Project 2010,0,1,0,1,
2.00E+11,1999,12,20,,0,,217,United States,1,North America,California,Santa Rosa,38.437731,-122.712427,1,1,,"12/20/1999: The Animal Liberation Front (ALF) claimed responsibility for an attempted arson at the Fulton Processors, Inc., a chicken processing plant in Fulton, a town outside of Santa, Rosa, California in the United States.  In the facility, authorities found four devices made with broken light bulbs attached to batteries and plastic bottles filled with flammable liquid, though the incendiaries failed to go off.  Additionally, the perpetrators placed paper covered in flammable liquid around the slaughterhouse floor and lined the walls of the wood-framed structure with cardboard. The attempt failed because the lit fuse blew out before it reached the pack of matches, and the light bulbs failed to get hot enough to ignite the newspaper.  There were no casualties in the incident, nor damage.  Though ALF claimed responsibility, but investigators were unable to confirm this claim.",1,1,1,0,,,0,0,0,7,Facility/Infrastructure Attack,,,,,1,Business,5,Industrial/Textiles/Factory,"Fulton Processors, Inc.","chicken processing plant, owned by Simon De La Cruz, in Fulton, CA",217,United States,,,,,,,,,,,,,,,,,Animal Liberation Front (ALF),,,,,,To protest animal abuse at the plant,1,,,0,-99,-99,1,10,Unknown,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,four devices using broken light bulbs attached to batteries and plastic bottles filled with flammable liquid; paper covered in flammable liquid; lined the walls of the wood-framed structure with cardboard.,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,Incident occurred at about 4:30am.,"Debra J. Saunders, ""Save the Chickens,"" San Francisco Chronicle, March 26, 2000.","Jody Kleinberg, ""Radicals Probed after Arson Try Large Plant in Fulton Processes Chickens,"" The Press Democrat, December 2,, 1999.",,Eco Project 2010,0,1,0,1,
